# Time-averaged data for fix aveRg
# TimeStep c_Rg
1410000 2.69682
1420000 2.69648
1430000 2.69657
1440000 2.69598
1450000 2.69236
1460000 2.6884
1470000 2.68653
1480000 2.68628
1490000 2.6831
1500000 2.68397
1510000 2.68126
1520000 2.67746
1530000 2.67919
1540000 2.67943
1550000 2.67683
1560000 2.67337
1570000 2.67105
1580000 2.66924
1590000 2.66648
1600000 2.66302
1610000 2.6594
1620000 2.65934
1630000 2.65792
1640000 2.65828
1650000 2.66013
1660000 2.65785
1670000 2.65458
1680000 2.65331
1690000 2.65385
1700000 2.65432
1710000 2.65302
1720000 2.65025
1730000 2.65075
1740000 2.65499
1750000 2.65798
1760000 2.65868
1770000 2.65668
1780000 2.6541
1790000 2.65586
1800000 2.65767
1810000 2.65942
1820000 2.6621
1830000 2.66069
1840000 2.65797
1850000 2.65337
1860000 2.65022
1870000 2.64715
1880000 2.64386
1890000 2.64431
1900000 2.64347
1910000 2.64252
1920000 2.64051
1930000 2.63757
1940000 2.63506
1950000 2.63381
1960000 2.6321
1970000 2.62929
1980000 2.62778
1990000 2.62694
2000000 2.62844
2010000 2.62924
2020000 2.63
2030000 2.62966
2040000 2.62865
2050000 2.62827
2060000 2.62809
2070000 2.62741
2080000 2.62913
2090000 2.6306
2100000 2.63074
2110000 2.62954
2120000 2.62801
2130000 2.62901
2140000 2.62988
2150000 2.6272
2160000 2.62657
2170000 2.62471
2180000 2.62399
2190000 2.62312
2200000 2.62243
2210000 2.62279
2220000 2.62234
2230000 2.62178
2240000 2.6196
2250000 2.61739
2260000 2.61553
2270000 2.6142
2280000 2.61321
2290000 2.61254
2300000 2.61435
2310000 2.61588
2320000 2.61611
2330000 2.61874
2340000 2.62038
2350000 2.62246
2360000 2.62319
2370000 2.62311
2380000 2.6231
2390000 2.62295
2400000 2.62451
2410000 2.62328
2420000 2.62206
2430000 2.62225
2440000 2.62125
2450000 2.61951
2460000 2.61779
2470000 2.61711
2480000 2.61893
2490000 2.61986
2500000 2.61918
2510000 2.61814
2520000 2.61659
2530000 2.61527
2540000 2.61364
2550000 2.6129
2560000 2.61442
2570000 2.61882
2580000 2.62073
2590000 2.62008
2600000 2.61899
2610000 2.61891
2620000 2.6193
2630000 2.62073
2640000 2.62173
2650000 2.62274
2660000 2.62362
2670000 2.62276
2680000 2.62263
2690000 2.6219
2700000 2.62136
2710000 2.62317
2720000 2.62406
2730000 2.62443
2740000 2.62402
2750000 2.62397
2760000 2.62487
2770000 2.62645
2780000 2.62745
2790000 2.62648
2800000 2.62493
2810000 2.62456
2820000 2.62346
2830000 2.62327
2840000 2.62316
2850000 2.62356
2860000 2.62208
2870000 2.62141
2880000 2.62294
2890000 2.62436
2900000 2.6253
2910000 2.62594
2920000 2.62678
2930000 2.62789
2940000 2.62721
2950000 2.62648
2960000 2.62617
2970000 2.62713
2980000 2.62822
2990000 2.62803
3000000 2.62754
3010000 2.62677
3020000 2.62603
3030000 2.62521
3040000 2.6234
3050000 2.62124
3060000 2.61864
3070000 2.61683
3080000 2.61454
3090000 2.6125
3100000 2.6109
3110000 2.60969
3120000 2.60932
3130000 2.60851
3140000 2.60722
3150000 2.60667
3160000 2.60681
3170000 2.60752
3180000 2.60707
3190000 2.60541
3200000 2.60526
3210000 2.60517
3220000 2.6051
3230000 2.60614
3240000 2.60658
3250000 2.60684
3260000 2.6058
3270000 2.60452
3280000 2.60285
3290000 2.60094
3300000 2.5994
3310000 2.59893
3320000 2.59828
3330000 2.59761
3340000 2.59788
3350000 2.59786
3360000 2.59832
3370000 2.60084
3380000 2.60235
3390000 2.60248
3400000 2.60302
3410000 2.60383
3420000 2.60439
3430000 2.60471
3440000 2.60565
3450000 2.60588
3460000 2.60698
3470000 2.60888
3480000 2.61134
3490000 2.61188
3500000 2.61242
3510000 2.61149
3520000 2.60973
3530000 2.60886
3540000 2.60864
3550000 2.60815
3560000 2.60721
3570000 2.60581
3580000 2.60447
3590000 2.60311
3600000 2.60229
3610000 2.60182
3620000 2.60175
3630000 2.60166
3640000 2.60121
3650000 2.60051
3660000 2.6
3670000 2.60001
3680000 2.60036
3690000 2.60013
3700000 2.59939
3710000 2.59933
3720000 2.59978
3730000 2.60049
3740000 2.60175
3750000 2.60348
3760000 2.60419
3770000 2.60558
3780000 2.60441
3790000 2.60333
3800000 2.60211
3810000 2.6013
3820000 2.60009
3830000 2.59889
3840000 2.59711
3850000 2.59543
3860000 2.59442
3870000 2.5938
3880000 2.59226
3890000 2.59073
3900000 2.5895
3910000 2.58898
3920000 2.58934
3930000 2.58984
3940000 2.59019
3950000 2.58976
3960000 2.58915
3970000 2.5884
3980000 2.58824
3990000 2.58768
4000000 2.58784
4010000 2.58845
4020000 2.58828
4030000 2.58755
4040000 2.58704
4050000 2.58713
4060000 2.58582
4070000 2.58438
4080000 2.58304
4090000 2.58172
4100000 2.58108
4110000 2.58189
4120000 2.58178
4130000 2.58283
4140000 2.5839
4150000 2.58546
4160000 2.58696
4170000 2.58939
4180000 2.59031
4190000 2.59087
4200000 2.59119
4210000 2.59049
4220000 2.5889
4230000 2.58778
4240000 2.58667
4250000 2.586
4260000 2.58561
4270000 2.58543
4280000 2.58723
4290000 2.58819
4300000 2.58954
4310000 2.59127
4320000 2.59261
4330000 2.59312
4340000 2.59445
4350000 2.59582
4360000 2.59684
4370000 2.5982
4380000 2.59823
4390000 2.59797
4400000 2.59734
4410000 2.59774
4420000 2.59687
4430000 2.5953
4440000 2.59436
4450000 2.59336
4460000 2.59303
4470000 2.59211
4480000 2.59089
4490000 2.59016
4500000 2.58912
4510000 2.58808
4520000 2.58813
4530000 2.58933
4540000 2.59022
4550000 2.59059
4560000 2.59026
4570000 2.59009
4580000 2.59006
4590000 2.58998
4600000 2.58931
4610000 2.58926
4620000 2.58845
4630000 2.58743
4640000 2.58673
4650000 2.5873
4660000 2.58818
4670000 2.58838
4680000 2.58926
4690000 2.58907
4700000 2.58912
4710000 2.5891
4720000 2.58881
4730000 2.58824
4740000 2.58758
4750000 2.58796
4760000 2.58828
4770000 2.5897
4780000 2.5904
4790000 2.59042
4800000 2.59054
4810000 2.59135
4820000 2.59169
4830000 2.59107
4840000 2.59123
4850000 2.59211
4860000 2.59301
4870000 2.59378
4880000 2.59417
4890000 2.59363
4900000 2.59239
4910000 2.59144
4920000 2.59046
4930000 2.59002
4940000 2.5893
4950000 2.58898
4960000 2.58978
4970000 2.59058
4980000 2.59182
4990000 2.59174
5000000 2.59132
5010000 2.59045
5020000 2.58926
5030000 2.58817
5040000 2.58773
5050000 2.58754
5060000 2.58774
5070000 2.5886
5080000 2.58883
5090000 2.58911
5100000 2.58927
5110000 2.58815
5120000 2.58791
5130000 2.58736
5140000 2.58664
5150000 2.58669
5160000 2.58678
5170000 2.58577
5180000 2.58459
5190000 2.58357
5200000 2.58277
5210000 2.58255
5220000 2.58288
5230000 2.58417
5240000 2.58563
5250000 2.58548
5260000 2.58505
5270000 2.58431
5280000 2.58295
5290000 2.58228
5300000 2.58214
5310000 2.58241
5320000 2.58224
5330000 2.58227
5340000 2.58263
5350000 2.58317
5360000 2.58441
5370000 2.58462
5380000 2.58553
5390000 2.5864
5400000 2.58629
5410000 2.58553
5420000 2.5851
5430000 2.58472
5440000 2.58488
5450000 2.58551
5460000 2.58669
5470000 2.58739
5480000 2.58702
5490000 2.58597
5500000 2.58572
5510000 2.58668
5520000 2.58739
5530000 2.58857
5540000 2.58898
5550000 2.58866
5560000 2.58815
5570000 2.58776
5580000 2.58745
5590000 2.58733
5600000 2.58749
5610000 2.58728
5620000 2.58718
5630000 2.58797
5640000 2.58832
5650000 2.58885
5660000 2.58921
5670000 2.58965
5680000 2.58913
5690000 2.58898
5700000 2.5892
5710000 2.58851
5720000 2.58739
5730000 2.58638
5740000 2.58604
5750000 2.58565
5760000 2.58538
5770000 2.5849
5780000 2.58418
5790000 2.58366
5800000 2.58257
5810000 2.58178
5820000 2.58093
5830000 2.58023
5840000 2.5797
5850000 2.57928
5860000 2.57868
5870000 2.57795
5880000 2.57744
5890000 2.57734
5900000 2.57723
5910000 2.57811
5920000 2.57959
5930000 2.5801
5940000 2.5809
5950000 2.58167
5960000 2.58253
5970000 2.58325
5980000 2.58373
5990000 2.58429
6000000 2.58477
6010000 2.58496
6020000 2.58631
6030000 2.58726
6040000 2.58761
6050000 2.58803
6060000 2.58916
6070000 2.59009
6080000 2.59066
6090000 2.59018
6100000 2.58951
6110000 2.58953
6120000 2.59079
6130000 2.59128
6140000 2.59175
6150000 2.59157
6160000 2.59163
6170000 2.592
6180000 2.59263
6190000 2.5927
6200000 2.59233
6210000 2.59202
6220000 2.59207
6230000 2.59274
6240000 2.59374
6250000 2.5949
6260000 2.59617
6270000 2.59731
6280000 2.59802
6290000 2.59816
6300000 2.59858
6310000 2.59913
6320000 2.59976
6330000 2.60023
6340000 2.60062
6350000 2.60086
6360000 2.60066
6370000 2.60047
6380000 2.60013
6390000 2.60051
6400000 2.60121
6410000 2.60138
6420000 2.60139
6430000 2.60171
6440000 2.60233
6450000 2.60245
6460000 2.60188
6470000 2.60103
6480000 2.6008
6490000 2.60026
6500000 2.59932
6510000 2.59881
6520000 2.59827
6530000 2.59723
6540000 2.59667
6550000 2.59624
6560000 2.59604
6570000 2.59556
6580000 2.59495
6590000 2.594
6600000 2.5933
6610000 2.59341
6620000 2.59298
6630000 2.59269
6640000 2.59228
6650000 2.59237
6660000 2.59246
6670000 2.59197
6680000 2.59174
6690000 2.59164
6700000 2.59248
6710000 2.59305
6720000 2.5934
6730000 2.59283
6740000 2.59237
6750000 2.59203
6760000 2.59195
6770000 2.59146
6780000 2.59067
6790000 2.58992
6800000 2.58915
6810000 2.58897
6820000 2.58874
6830000 2.58827
6840000 2.58794
6850000 2.58811
6860000 2.58882
6870000 2.5889
6880000 2.58912
6890000 2.58986
6900000 2.58955
6910000 2.5889
6920000 2.5889
6930000 2.58909
6940000 2.58843
6950000 2.58765
6960000 2.58705
6970000 2.58617
6980000 2.58534
6990000 2.58492
7000000 2.58441
7010000 2.58418
7020000 2.5843
7030000 2.58503
7040000 2.58571
7050000 2.58682
7060000 2.58707
7070000 2.58681
7080000 2.58605
7090000 2.58557
7100000 2.58519
7110000 2.58442
7120000 2.58369
7130000 2.58291
7140000 2.58197
7150000 2.58154
7160000 2.581
7170000 2.58114
7180000 2.58163
7190000 2.58273
7200000 2.58414
7210000 2.58424
7220000 2.58413
7230000 2.58336
7240000 2.58288
7250000 2.58293
7260000 2.58269
7270000 2.58239
7280000 2.58188
7290000 2.58227
7300000 2.58225
7310000 2.58195
7320000 2.58212
7330000 2.58235
7340000 2.58225
7350000 2.58203
7360000 2.58154
7370000 2.58165
7380000 2.58193
7390000 2.58197
7400000 2.58167
7410000 2.58176
7420000 2.58196
7430000 2.58209
7440000 2.58239
7450000 2.58251
7460000 2.58325
7470000 2.58404
7480000 2.58432
7490000 2.58397
7500000 2.58435
7510000 2.58509
7520000 2.58597
7530000 2.58627
7540000 2.58636
7550000 2.58637
7560000 2.58636
7570000 2.58599
7580000 2.58567
7590000 2.58537
7600000 2.58549
7610000 2.5854
7620000 2.58555
7630000 2.58593
7640000 2.58618
7650000 2.58608
7660000 2.58563
7670000 2.58509
7680000 2.5844
7690000 2.58418
7700000 2.58447
7710000 2.58488
7720000 2.58559
7730000 2.58523
7740000 2.58522
7750000 2.58562
7760000 2.58562
7770000 2.58575
7780000 2.58619
7790000 2.58683
7800000 2.58755
7810000 2.58801
7820000 2.58879
7830000 2.58939
7840000 2.58957
7850000 2.58915
7860000 2.58848
7870000 2.58801
7880000 2.58769
7890000 2.58726
7900000 2.58673
7910000 2.58634
7920000 2.58624
7930000 2.58589
7940000 2.58564
7950000 2.58561
7960000 2.58584
7970000 2.58551
7980000 2.58467
7990000 2.58394
8000000 2.58384
8010000 2.58425
8020000 2.5848
8030000 2.58449
8040000 2.58391
8050000 2.58341
8060000 2.58335
8070000 2.58363
8080000 2.58358
8090000 2.58334
8100000 2.58318
8110000 2.58321
8120000 2.58303
8130000 2.58246
8140000 2.58204
8150000 2.58222
8160000 2.58285
8170000 2.58377
8180000 2.58443
8190000 2.5846
8200000 2.58432
8210000 2.5836
8220000 2.58326
8230000 2.58324
8240000 2.58365
8250000 2.58404
8260000 2.58366
8270000 2.58302
8280000 2.58332
8290000 2.58385
8300000 2.58474
8310000 2.5852
8320000 2.58529
8330000 2.58546
8340000 2.58579
8350000 2.58544
8360000 2.58499
8370000 2.58457
8380000 2.58456
8390000 2.58466
8400000 2.58481
8410000 2.58486
8420000 2.58511
8430000 2.585
8440000 2.58471
8450000 2.5845
8460000 2.58438
8470000 2.58399
8480000 2.58355
8490000 2.58298
8500000 2.5836
8510000 2.58451
8520000 2.58455
8530000 2.58515
8540000 2.58578
8550000 2.58655
8560000 2.5868
8570000 2.58682
8580000 2.58685
8590000 2.58665
8600000 2.58661
8610000 2.58692
8620000 2.58696
8630000 2.58676
8640000 2.58698
8650000 2.58703
8660000 2.58646
8670000 2.5861
8680000 2.58585
8690000 2.58581
8700000 2.58564
8710000 2.58502
8720000 2.58436
8730000 2.58388
8740000 2.58401
8750000 2.58395
8760000 2.58392
8770000 2.58424
8780000 2.58379
8790000 2.58359
8800000 2.58314
8810000 2.58259
8820000 2.58191
8830000 2.58168
8840000 2.58179
8850000 2.5818
8860000 2.58152
8870000 2.5815
8880000 2.58184
8890000 2.58274
8900000 2.58376
8910000 2.58371
8920000 2.58345
8930000 2.58324
8940000 2.58345
8950000 2.58377
8960000 2.58429
8970000 2.58462
8980000 2.58495
8990000 2.58458
9000000 2.58393
9010000 2.58373
9020000 2.5837
9030000 2.58379
9040000 2.58348
9050000 2.583
9060000 2.5827
9070000 2.58272
9080000 2.58204
9090000 2.58159
9100000 2.58101
9110000 2.58062
9120000 2.58036
9130000 2.58031
9140000 2.58016
9150000 2.58023
9160000 2.58086
9170000 2.58121
9180000 2.58105
9190000 2.58138
9200000 2.58178
9210000 2.58161
9220000 2.5817
9230000 2.58127
9240000 2.58127
9250000 2.58108
9260000 2.58089
9270000 2.58084
9280000 2.58031
9290000 2.58042
9300000 2.58011
9310000 2.57965
9320000 2.57928
9330000 2.57887
9340000 2.57865
9350000 2.57877
9360000 2.57841
9370000 2.57792
9380000 2.57776
9390000 2.57769
9400000 2.57762
9410000 2.57779
9420000 2.57815
9430000 2.57798
9440000 2.57861
9450000 2.57911
9460000 2.57941
9470000 2.57995
9480000 2.58073
9490000 2.58097
9500000 2.58122
9510000 2.58164
9520000 2.58172
9530000 2.58206
9540000 2.58252
9550000 2.58277
9560000 2.58303
9570000 2.58306
9580000 2.5826
9590000 2.58203
9600000 2.58161
9610000 2.58123
9620000 2.58108
9630000 2.58136
9640000 2.58203
9650000 2.58236
9660000 2.58221
9670000 2.58227
9680000 2.58247
9690000 2.58234
9700000 2.58267
9710000 2.58317
9720000 2.58364
9730000 2.58351
9740000 2.58331
9750000 2.58305
9760000 2.5834
9770000 2.58392
9780000 2.58447
9790000 2.58474
9800000 2.58481
9810000 2.58477
9820000 2.58491
9830000 2.58525
9840000 2.58562
9850000 2.58618
9860000 2.58666
9870000 2.58717
9880000 2.58681
9890000 2.58644
9900000 2.58641
9910000 2.58618
9920000 2.5861
9930000 2.58566
9940000 2.58605
9950000 2.58624
9960000 2.58658
9970000 2.58676
9980000 2.58648
9990000 2.58607
10000000 2.58586
10010000 2.584
10020000 2.58289
10030000 2.58227
10040000 2.58174
10050000 2.58221
10060000 2.5834
10070000 2.58499
10080000 2.58619
10090000 2.58674
10100000 2.58679
10110000 2.58697
10120000 2.58725
10130000 2.58728
10140000 2.58738
10150000 2.5869
10160000 2.58613
10170000 2.58574
10180000 2.58532
10190000 2.58542
10200000 2.58457
10210000 2.58415
10220000 2.58401
10230000 2.58323
10240000 2.58301
10250000 2.58195
10260000 2.58127
10270000 2.58069
10280000 2.57981
10290000 2.57941
10300000 2.57961
10310000 2.57923
10320000 2.57876
10330000 2.57865
10340000 2.57883
10350000 2.57888
10360000 2.57888
10370000 2.57907
10380000 2.57967
10390000 2.58009
10400000 2.58097
10410000 2.58209
10420000 2.58287
10430000 2.58422
10440000 2.58467
10450000 2.58526
10460000 2.58551
10470000 2.58516
10480000 2.58538
10490000 2.58599
10500000 2.58617
10510000 2.58613
10520000 2.58564
10530000 2.58487
10540000 2.58458
10550000 2.58395
10560000 2.58383
10570000 2.58384
10580000 2.58438
10590000 2.58478
10600000 2.58562
10610000 2.58616
10620000 2.58605
10630000 2.58577
10640000 2.58526
10650000 2.58482
10660000 2.58462
10670000 2.58454
10680000 2.58471
10690000 2.58539
10700000 2.58611
10710000 2.58656
10720000 2.5871
10730000 2.58833
10740000 2.58967
10750000 2.59061
10760000 2.59005
10770000 2.58916
10780000 2.58843
10790000 2.58795
10800000 2.58807
10810000 2.58827
10820000 2.58877
10830000 2.58885
10840000 2.58942
10850000 2.59015
10860000 2.59087
10870000 2.59144
10880000 2.59178
10890000 2.5908
10900000 2.58965
10910000 2.58919
10920000 2.58923
10930000 2.58962
10940000 2.58911
10950000 2.58859
10960000 2.58848
10970000 2.58815
10980000 2.58772
10990000 2.58781
11000000 2.58771
11010000 2.58794
11020000 2.58811
11030000 2.58857
11040000 2.58934
11050000 2.58922
11060000 2.58858
11070000 2.58861
11080000 2.58841
11090000 2.58814
11100000 2.58904
11110000 2.58992
11120000 2.59018
11130000 2.5906
11140000 2.5905
11150000 2.59096
11160000 2.59181
11170000 2.59195
11180000 2.59114
11190000 2.59047
11200000 2.5896
11210000 2.58948
11220000 2.58931
11230000 2.58957
11240000 2.5895
11250000 2.58884
11260000 2.58871
11270000 2.58777
11280000 2.58698
11290000 2.58594
11300000 2.58479
11310000 2.58452
11320000 2.58468
11330000 2.58502
11340000 2.58514
11350000 2.58503
11360000 2.58513
11370000 2.58568
11380000 2.58659
11390000 2.58715
11400000 2.58717
11410000 2.58739
11420000 2.58813
11430000 2.58851
11440000 2.58874
11450000 2.5897
11460000 2.59073
11470000 2.5914
11480000 2.59177
11490000 2.59229
11500000 2.59188
11510000 2.59196
11520000 2.59223
11530000 2.59215
11540000 2.59261
11550000 2.59319
11560000 2.59346
11570000 2.59374
11580000 2.59429
11590000 2.59517
11600000 2.59636
11610000 2.59702
11620000 2.59748
11630000 2.5975
11640000 2.59692
11650000 2.5965
11660000 2.59656
11670000 2.59656
11680000 2.59654
11690000 2.59606
11700000 2.59583
11710000 2.59599
11720000 2.59683
11730000 2.59669
11740000 2.59559
11750000 2.5953
11760000 2.59538
11770000 2.59599
11780000 2.59678
11790000 2.59665
11800000 2.59612
11810000 2.59554
11820000 2.59491
11830000 2.59541
11840000 2.59628
11850000 2.59735
11860000 2.59813
11870000 2.59917
11880000 2.59981
11890000 2.59975
11900000 2.60024
11910000 2.60067
11920000 2.60133
11930000 2.60232
11940000 2.60288
11950000 2.60267
11960000 2.60253
11970000 2.60279
11980000 2.60274
11990000 2.6026
12000000 2.6019
12010000 2.60191
12020000 2.60131
12030000 2.60103
12040000 2.60083
12050000 2.60047
12060000 2.60066
12070000 2.60084
12080000 2.601
12090000 2.60092
12100000 2.60088
12110000 2.6012
12120000 2.60176
12130000 2.60193
12140000 2.60239
12150000 2.60367
12160000 2.60423
12170000 2.60517
12180000 2.6055
12190000 2.60593
12200000 2.60655
12210000 2.60701
12220000 2.60725
12230000 2.60722
12240000 2.60826
12250000 2.60898
12260000 2.61027
12270000 2.6109
12280000 2.61138
12290000 2.61153
12300000 2.61105
12310000 2.61113
12320000 2.6112
12330000 2.61044
12340000 2.60993
12350000 2.60895
12360000 2.60843
12370000 2.60819
12380000 2.60821
12390000 2.6087
12400000 2.60851
12410000 2.6089
12420000 2.60901
12430000 2.60886
12440000 2.60858
12450000 2.60855
12460000 2.60839
12470000 2.60859
12480000 2.60788
12490000 2.6074
12500000 2.60746
12510000 2.60772
12520000 2.60788
12530000 2.60808
12540000 2.60818
12550000 2.60842
12560000 2.60822
12570000 2.60749
12580000 2.60691
12590000 2.60645
12600000 2.60625
12610000 2.60575
12620000 2.60544
12630000 2.60482
12640000 2.60425
12650000 2.60356
12660000 2.60279
12670000 2.60341
12680000 2.60339
12690000 2.60343
12700000 2.60328
12710000 2.60251
12720000 2.60237
12730000 2.60319
12740000 2.60444
12750000 2.60534
12760000 2.60569
12770000 2.60581
12780000 2.60566
12790000 2.60629
12800000 2.6072
12810000 2.60798
12820000 2.6087
12830000 2.60883
12840000 2.60931
12850000 2.60938
12860000 2.60976
12870000 2.60958
12880000 2.60931
12890000 2.60896
12900000 2.60879
12910000 2.60879
12920000 2.60805
12930000 2.60769
12940000 2.60772
12950000 2.60749
12960000 2.60751
12970000 2.60679
12980000 2.60592
12990000 2.60546
13000000 2.60531
13010000 2.60576
13020000 2.606
13030000 2.60628
13040000 2.60739
13050000 2.60899
13060000 2.61079
13070000 2.61218
13080000 2.61291
13090000 2.61349
13100000 2.61349
13110000 2.61342
13120000 2.61393
13130000 2.61481
13140000 2.61542
13150000 2.61564
13160000 2.61552
13170000 2.615
13180000 2.61495
13190000 2.61546
13200000 2.61529
13210000 2.61556
13220000 2.61551
13230000 2.61543
13240000 2.61564
13250000 2.61526
13260000 2.61567
13270000 2.61649
13280000 2.61702
13290000 2.6172
13300000 2.61716
13310000 2.61701
13320000 2.61682
13330000 2.61668
13340000 2.6164
13350000 2.6162
13360000 2.6158
13370000 2.61498
13380000 2.61478
13390000 2.61463
13400000 2.61426
13410000 2.61385
13420000 2.61332
13430000 2.61278
13440000 2.61249
13450000 2.61274
13460000 2.61283
13470000 2.61257
13480000 2.6122
13490000 2.61316
13500000 2.61371
13510000 2.61369
13520000 2.61393
13530000 2.61396
13540000 2.61379
13550000 2.6135
13560000 2.61359
13570000 2.61442
13580000 2.61482
13590000 2.61542
13600000 2.61618
13610000 2.61679
13620000 2.61719
13630000 2.6173
13640000 2.61772
13650000 2.61782
13660000 2.61777
13670000 2.61775
13680000 2.61771
13690000 2.61788
13700000 2.61804
13710000 2.61753
13720000 2.61666
13730000 2.61592
13740000 2.61512
13750000 2.6144
13760000 2.61456
13770000 2.61467
13780000 2.61549
13790000 2.616
13800000 2.61677
13810000 2.6169
13820000 2.61736
13830000 2.61835
13840000 2.61969
13850000 2.62054
13860000 2.62089
13870000 2.62178
13880000 2.62312
13890000 2.62376
13900000 2.62426
13910000 2.62459
13920000 2.62429
13930000 2.62459
13940000 2.62516
13950000 2.62535
13960000 2.62526
13970000 2.62517
13980000 2.62501
13990000 2.62496
14000000 2.62515
14010000 2.62463
14020000 2.62456
14030000 2.62452
14040000 2.62439
14050000 2.62398
14060000 2.62402
14070000 2.62441
14080000 2.62512
14090000 2.62537
14100000 2.62515
14110000 2.62415
14120000 2.62367
14130000 2.62271
14140000 2.622
14150000 2.62154
14160000 2.62064
14170000 2.6195
14180000 2.61899
14190000 2.61877
14200000 2.61871
14210000 2.61888
14220000 2.61925
14230000 2.61925
14240000 2.61934
14250000 2.6195
14260000 2.61974
14270000 2.62008
14280000 2.61955
14290000 2.61902
14300000 2.61873
14310000 2.61834
14320000 2.61809
14330000 2.61824
14340000 2.61793
14350000 2.61743
14360000 2.6168
14370000 2.61583
14380000 2.61605
14390000 2.61596
14400000 2.6162
14410000 2.61594
14420000 2.61626
14430000 2.61685
14440000 2.61754
14450000 2.61847
14460000 2.61918
14470000 2.62006
14480000 2.62072
14490000 2.62087
14500000 2.62108
14510000 2.62141
14520000 2.62128
14530000 2.62046
14540000 2.62
14550000 2.61956
14560000 2.61937
14570000 2.6197
14580000 2.6207
14590000 2.6215
14600000 2.62148
14610000 2.62113
14620000 2.6215
14630000 2.62183
14640000 2.6222
14650000 2.62185
14660000 2.6219
14670000 2.62198
14680000 2.62157
14690000 2.62204
14700000 2.62232
14710000 2.62283
14720000 2.62307
14730000 2.62303
14740000 2.62346
14750000 2.62341
14760000 2.62385
14770000 2.62347
14780000 2.62296
14790000 2.62277
14800000 2.62274
14810000 2.62216
14820000 2.62206
14830000 2.62218
14840000 2.62193
14850000 2.62137
14860000 2.62135
14870000 2.62136
14880000 2.62141
14890000 2.6218
14900000 2.62286
14910000 2.62402
14920000 2.62463
14930000 2.62496
14940000 2.62553
14950000 2.62599
14960000 2.62556
14970000 2.62556
14980000 2.62502
14990000 2.62515
15000000 2.62536
15010000 2.62567
15020000 2.62636
15030000 2.62667
15040000 2.62681
15050000 2.62676
15060000 2.62629
15070000 2.6258
15080000 2.6256
15090000 2.62514
15100000 2.62481
15110000 2.62515
15120000 2.62524
15130000 2.62585
15140000 2.62641
15150000 2.62625
15160000 2.62633
15170000 2.62711
15180000 2.62784
15190000 2.62838
15200000 2.62912
15210000 2.6293
15220000 2.62957
15230000 2.62885
15240000 2.62817
15250000 2.62852
15260000 2.62913
15270000 2.63006
15280000 2.63088
15290000 2.63133
15300000 2.63134
15310000 2.6307
15320000 2.63068
15330000 2.63114
15340000 2.63148
15350000 2.63176
15360000 2.63169
15370000 2.63173
15380000 2.6313
15390000 2.63107
15400000 2.63144
15410000 2.63159
15420000 2.63163
15430000 2.63181
15440000 2.63205
15450000 2.63193
15460000 2.63139
15470000 2.63088
15480000 2.63107
15490000 2.6316
15500000 2.63192
15510000 2.63186
15520000 2.63167
15530000 2.63158
15540000 2.63149
15550000 2.63164
15560000 2.63162
15570000 2.63189
15580000 2.63263
15590000 2.63285
15600000 2.63262
15610000 2.63303
15620000 2.63325
