# Time-averaged data for fix aveRg
# TimeStep c_Rg
2220000 5.17736
2230000 5.17192
2240000 5.16461
2250000 5.15653
2260000 5.14907
2270000 5.14253
2280000 5.13931
2290000 5.13723
2300000 5.13494
2310000 5.13208
2320000 5.13082
2330000 5.12829
2340000 5.12752
2350000 5.1278
2360000 5.12683
2370000 5.12559
2380000 5.12218
2390000 5.11851
2400000 5.11687
2410000 5.11541
2420000 5.1115
2430000 5.10707
2440000 5.10498
2450000 5.10475
2460000 5.10493
2470000 5.10545
2480000 5.10707
2490000 5.1073
2500000 5.10534
2510000 5.10368
2520000 5.10358
2530000 5.10291
2540000 5.10339
2550000 5.10541
2560000 5.1062
2570000 5.10517
2580000 5.1047
2590000 5.10394
2600000 5.1017
2610000 5.10088
2620000 5.10216
2630000 5.10259
2640000 5.10211
2650000 5.0997
2660000 5.09818
2670000 5.09662
2680000 5.09591
2690000 5.09308
2700000 5.09024
2710000 5.08711
2720000 5.08413
2730000 5.08292
2740000 5.08198
2750000 5.08215
2760000 5.08222
2770000 5.08291
2780000 5.08379
2790000 5.08438
2800000 5.0845
2810000 5.0843
2820000 5.08462
2830000 5.08529
2840000 5.08628
2850000 5.08818
2860000 5.09115
2870000 5.0948
2880000 5.09857
2890000 5.10139
2900000 5.10464
2910000 5.10858
2920000 5.11183
2930000 5.1135
2940000 5.11342
2950000 5.11341
2960000 5.11286
2970000 5.1132
2980000 5.11382
2990000 5.11551
3000000 5.1175
3010000 5.11987
3020000 5.12317
3030000 5.12662
3040000 5.1305
3050000 5.13384
3060000 5.13694
3070000 5.14057
3080000 5.14506
3090000 5.14916
3100000 5.15217
3110000 5.15404
3120000 5.15605
3130000 5.15678
3140000 5.15864
3150000 5.16106
3160000 5.1635
3170000 5.16567
3180000 5.16833
3190000 5.17139
3200000 5.1742
3210000 5.17661
3220000 5.18106
3230000 5.18499
3240000 5.18817
3250000 5.19185
3260000 5.19531
3270000 5.19728
3280000 5.19982
3290000 5.20187
3300000 5.2029
3310000 5.20409
3320000 5.20478
3330000 5.20582
3340000 5.20632
3350000 5.20756
3360000 5.20847
3370000 5.20981
3380000 5.21097
3390000 5.21106
3400000 5.21093
3410000 5.21096
3420000 5.21115
3430000 5.21042
3440000 5.20804
3450000 5.20483
3460000 5.20149
3470000 5.19938
3480000 5.1971
3490000 5.19408
3500000 5.19193
3510000 5.19042
3520000 5.18796
3530000 5.18421
3540000 5.18106
3550000 5.17881
3560000 5.17707
3570000 5.17332
3580000 5.16906
3590000 5.16401
3600000 5.16008
3610000 5.15695
3620000 5.15388
3630000 5.15054
3640000 5.14694
3650000 5.14208
3660000 5.13673
3670000 5.13182
3680000 5.1265
3690000 5.12233
3700000 5.11768
3710000 5.11385
3720000 5.11038
3730000 5.10678
3740000 5.10296
3750000 5.09865
3760000 5.09321
3770000 5.08892
3780000 5.08431
3790000 5.07984
3800000 5.0753
3810000 5.07254
3820000 5.06954
3830000 5.06655
3840000 5.06318
3850000 5.06025
3860000 5.05835
3870000 5.05719
3880000 5.05534
3890000 5.05343
3900000 5.05151
3910000 5.04996
3920000 5.04823
3930000 5.04694
3940000 5.04572
3950000 5.0446
3960000 5.04413
3970000 5.04376
3980000 5.04237
3990000 5.04093
4000000 5.03905
4010000 5.03681
4020000 5.03484
4030000 5.03435
4040000 5.03518
4050000 5.03658
4060000 5.03775
4070000 5.03885
4080000 5.03966
4090000 5.03957
4100000 5.03925
4110000 5.03916
4120000 5.04066
4130000 5.04294
4140000 5.04624
4150000 5.04949
4160000 5.05266
4170000 5.05541
4180000 5.05814
4190000 5.06127
4200000 5.06421
4210000 5.06609
4220000 5.06697
4230000 5.06754
4240000 5.06729
4250000 5.06703
4260000 5.06649
4270000 5.06693
4280000 5.0671
4290000 5.06554
4300000 5.06387
4310000 5.0626
4320000 5.06165
4330000 5.06147
4340000 5.06153
4350000 5.06127
4360000 5.06003
4370000 5.05782
4380000 5.05508
4390000 5.05435
4400000 5.05387
4410000 5.05413
4420000 5.05392
4430000 5.05385
4440000 5.05451
4450000 5.05492
4460000 5.05646
4470000 5.05851
4480000 5.05994
4490000 5.05997
4500000 5.05913
4510000 5.05908
4520000 5.0581
4530000 5.05666
4540000 5.05441
4550000 5.05349
4560000 5.05271
4570000 5.05267
4580000 5.05239
4590000 5.05163
4600000 5.0501
4610000 5.04798
4620000 5.04588
4630000 5.04332
4640000 5.04129
4650000 5.04022
4660000 5.0398
4670000 5.03868
4680000 5.03827
4690000 5.03754
4700000 5.03593
4710000 5.03533
4720000 5.03424
4730000 5.03354
4740000 5.03271
4750000 5.03177
4760000 5.03116
4770000 5.03106
4780000 5.03108
4790000 5.03165
4800000 5.03272
4810000 5.03365
4820000 5.03329
4830000 5.0326
4840000 5.03262
4850000 5.03286
4860000 5.03282
4870000 5.03242
4880000 5.03249
4890000 5.03319
4900000 5.03417
4910000 5.03508
4920000 5.03479
4930000 5.03503
4940000 5.0363
4950000 5.03729
4960000 5.03783
4970000 5.03776
4980000 5.03676
4990000 5.03491
5000000 5.03339
5010000 5.03156
5020000 5.02942
5030000 5.02794
5040000 5.02647
5050000 5.02573
5060000 5.02457
5070000 5.02261
5080000 5.02019
5090000 5.01916
5100000 5.01773
5110000 5.01636
5120000 5.01486
5130000 5.01338
5140000 5.01178
5150000 5.00955
5160000 5.00672
5170000 5.0045
5180000 5.00249
5190000 5.00025
5200000 4.99855
5210000 4.99674
5220000 4.99539
5230000 4.9933
5240000 4.99206
5250000 4.99082
5260000 4.98889
5270000 4.98722
5280000 4.98516
5290000 4.98338
5300000 4.98215
5310000 4.98048
5320000 4.97872
5330000 4.97676
5340000 4.97569
5350000 4.97534
5360000 4.97405
5370000 4.97339
5380000 4.9738
5390000 4.97467
5400000 4.97501
5410000 4.97605
5420000 4.97651
5430000 4.97628
5440000 4.97551
5450000 4.97531
5460000 4.97459
5470000 4.97381
5480000 4.97356
5490000 4.97434
5500000 4.97544
5510000 4.97589
5520000 4.97676
5530000 4.97787
5540000 4.97925
5550000 4.98091
5560000 4.98259
5570000 4.98405
5580000 4.98538
5590000 4.988
5600000 4.99028
5610000 4.99246
5620000 4.99348
5630000 4.9944
5640000 4.99498
5650000 4.99589
5660000 4.99717
5670000 4.99896
5680000 5.00048
5690000 5.00278
5700000 5.00408
5710000 5.00536
5720000 5.00701
5730000 5.00923
5740000 5.01137
5750000 5.01291
5760000 5.0146
5770000 5.01668
5780000 5.01928
5790000 5.0212
5800000 5.02267
5810000 5.02531
5820000 5.02738
5830000 5.02883
5840000 5.03052
5850000 5.03192
5860000 5.03217
5870000 5.03243
5880000 5.03234
5890000 5.03224
5900000 5.03101
5910000 5.02926
5920000 5.02698
5930000 5.02494
5940000 5.02339
5950000 5.02271
5960000 5.0225
5970000 5.02286
5980000 5.02374
5990000 5.02426
6000000 5.0248
6010000 5.02558
6020000 5.02614
6030000 5.02625
6040000 5.02612
6050000 5.02485
6060000 5.02308
6070000 5.02157
6080000 5.01943
6090000 5.01743
6100000 5.01487
6110000 5.01223
6120000 5.00977
6130000 5.00768
6140000 5.00541
6150000 5.00383
6160000 5.00249
6170000 5.00159
6180000 5.00055
6190000 4.99931
6200000 4.99819
6210000 4.99679
6220000 4.99498
6230000 4.99346
6240000 4.99119
6250000 4.98805
6260000 4.98498
6270000 4.98243
6280000 4.98025
6290000 4.97835
6300000 4.97651
6310000 4.97507
6320000 4.97456
6330000 4.97423
6340000 4.97262
6350000 4.9703
6360000 4.96733
6370000 4.96497
6380000 4.9625
6390000 4.95993
6400000 4.95784
6410000 4.95577
6420000 4.95371
6430000 4.95182
6440000 4.95068
6450000 4.95017
6460000 4.9494
6470000 4.94863
6480000 4.94795
6490000 4.94756
6500000 4.94739
6510000 4.94667
6520000 4.94568
6530000 4.94474
6540000 4.94306
6550000 4.94175
6560000 4.94059
6570000 4.93918
6580000 4.93786
6590000 4.93645
6600000 4.93534
6610000 4.93493
6620000 4.93488
6630000 4.93499
6640000 4.93613
6650000 4.93788
6660000 4.9385
6670000 4.93952
6680000 4.94031
6690000 4.94072
6700000 4.94098
6710000 4.94155
6720000 4.94135
6730000 4.94114
6740000 4.94077
6750000 4.9413
6760000 4.94194
6770000 4.9422
6780000 4.94206
6790000 4.94142
6800000 4.94085
6810000 4.93998
6820000 4.93938
6830000 4.93917
6840000 4.9384
6850000 4.93697
6860000 4.93575
6870000 4.934
6880000 4.93226
6890000 4.93079
6900000 4.92882
6910000 4.92724
6920000 4.92625
6930000 4.92582
6940000 4.92549
6950000 4.92498
6960000 4.92471
6970000 4.9248
6980000 4.92532
6990000 4.92529
7000000 4.92499
7010000 4.92525
7020000 4.92642
7030000 4.9268
7040000 4.9263
7050000 4.92576
7060000 4.92536
7070000 4.92493
7080000 4.92478
7090000 4.9257
7100000 4.92737
7110000 4.92903
7120000 4.93062
7130000 4.93238
7140000 4.93477
7150000 4.93758
7160000 4.94025
7170000 4.94158
7180000 4.94321
7190000 4.94555
7200000 4.94813
7210000 4.95105
7220000 4.95364
7230000 4.95564
7240000 4.95687
7250000 4.95716
7260000 4.95759
7270000 4.95845
7280000 4.95866
7290000 4.95813
7300000 4.9567
7310000 4.95533
7320000 4.95389
7330000 4.95238
7340000 4.95051
7350000 4.94889
7360000 4.94763
7370000 4.94649
7380000 4.94512
7390000 4.94345
7400000 4.94182
7410000 4.93982
7420000 4.93802
7430000 4.9359
7440000 4.93341
7450000 4.93083
7460000 4.92896
7470000 4.92692
7480000 4.92455
7490000 4.92234
7500000 4.92037
7510000 4.91881
7520000 4.91708
7530000 4.91487
7540000 4.9128
7550000 4.91068
7560000 4.90913
7570000 4.90762
7580000 4.90637
7590000 4.90495
7600000 4.90367
7610000 4.90229
7620000 4.9005
7630000 4.89914
7640000 4.89761
7650000 4.89571
7660000 4.89354
7670000 4.89163
7680000 4.89025
7690000 4.88892
7700000 4.88751
7710000 4.88618
7720000 4.88523
7730000 4.8844
7740000 4.88343
7750000 4.88288
7760000 4.88244
7770000 4.88178
7780000 4.88119
7790000 4.88037
7800000 4.8798
7810000 4.87949
7820000 4.8786
7830000 4.87779
7840000 4.87762
7850000 4.87738
7860000 4.87785
7870000 4.87855
7880000 4.87908
7890000 4.8795
7900000 4.88053
7910000 4.88173
7920000 4.88325
7930000 4.88451
7940000 4.88564
7950000 4.88698
7960000 4.8887
7970000 4.89026
7980000 4.89217
7990000 4.89412
8000000 4.89583
8010000 4.89763
8020000 4.89972
8030000 4.90143
8040000 4.90305
8050000 4.90403
8060000 4.90471
8070000 4.90541
8080000 4.90595
8090000 4.90692
8100000 4.9078
8110000 4.90827
8120000 4.90874
8130000 4.9092
8140000 4.90946
8150000 4.91041
8160000 4.91099
8170000 4.91166
8180000 4.91207
8190000 4.91232
8200000 4.91238
8210000 4.91263
8220000 4.91295
8230000 4.91332
8240000 4.91443
8250000 4.91491
8260000 4.91535
8270000 4.91586
8280000 4.91639
8290000 4.91659
8300000 4.91697
8310000 4.91764
8320000 4.91849
8330000 4.9185
8340000 4.91814
8350000 4.91802
8360000 4.91763
8370000 4.91709
8380000 4.91672
8390000 4.91599
8400000 4.91485
8410000 4.91395
8420000 4.91284
8430000 4.91194
8440000 4.91099
8450000 4.90981
8460000 4.90836
8470000 4.90717
8480000 4.90625
8490000 4.90548
8500000 4.90515
8510000 4.90411
8520000 4.9031
8530000 4.90255
8540000 4.90192
8550000 4.90138
8560000 4.90097
8570000 4.90091
8580000 4.90053
8590000 4.9003
8600000 4.89983
8610000 4.89963
8620000 4.89894
8630000 4.89851
8640000 4.89807
8650000 4.89791
8660000 4.89725
8670000 4.89669
8680000 4.89595
8690000 4.89543
8700000 4.89474
8710000 4.89371
8720000 4.89292
8730000 4.89242
8740000 4.89161
8750000 4.89116
8760000 4.8906
8770000 4.88972
8780000 4.88884
8790000 4.88787
8800000 4.8866
8810000 4.88561
8820000 4.88473
8830000 4.88423
8840000 4.88394
8850000 4.88382
8860000 4.88411
8870000 4.88419
8880000 4.88378
8890000 4.88338
8900000 4.88308
8910000 4.88332
8920000 4.88369
8930000 4.88344
8940000 4.88317
8950000 4.88341
8960000 4.88382
8970000 4.88432
8980000 4.88436
8990000 4.88434
9000000 4.88443
9010000 4.88453
9020000 4.88455
9030000 4.88473
9040000 4.88532
9050000 4.88588
9060000 4.88612
9070000 4.88659
9080000 4.88658
9090000 4.88598
9100000 4.88522
9110000 4.8846
9120000 4.88421
9130000 4.8843
9140000 4.88426
9150000 4.88482
9160000 4.88522
9170000 4.88494
9180000 4.88449
9190000 4.88416
9200000 4.88427
9210000 4.88413
9220000 4.88435
9230000 4.88464
9240000 4.88529
9250000 4.8867
9260000 4.88839
9270000 4.88975
9280000 4.89166
9290000 4.89325
9300000 4.89448
9310000 4.89581
9320000 4.89752
9330000 4.89917
9340000 4.90033
9350000 4.90158
9360000 4.90321
9370000 4.90478
9380000 4.90624
9390000 4.90771
9400000 4.90976
9410000 4.91145
9420000 4.91282
9430000 4.91381
9440000 4.91462
9450000 4.91562
9460000 4.91655
9470000 4.91782
9480000 4.91885
9490000 4.91981
9500000 4.92077
9510000 4.9213
9520000 4.92144
9530000 4.92164
9540000 4.92203
9550000 4.92222
9560000 4.92212
9570000 4.92172
9580000 4.92079
9590000 4.92019
9600000 4.92037
9610000 4.92044
9620000 4.92006
9630000 4.91895
9640000 4.91834
9650000 4.91771
9660000 4.91652
9670000 4.91504
9680000 4.91363
9690000 4.91218
9700000 4.91068
9710000 4.90947
9720000 4.90844
9730000 4.90749
9740000 4.90691
9750000 4.90641
9760000 4.90578
9770000 4.90508
9780000 4.90412
9790000 4.90306
9800000 4.90183
9810000 4.90123
9820000 4.90036
9830000 4.89963
9840000 4.89916
9850000 4.89856
9860000 4.8979
9870000 4.89706
9880000 4.89602
9890000 4.89533
9900000 4.8948
9910000 4.89464
9920000 4.89452
9930000 4.89418
9940000 4.89345
9950000 4.89293
9960000 4.89271
9970000 4.89291
9980000 4.89319
9990000 4.89371
10000000 4.89392
10010000 4.89444
10020000 4.88929
10030000 4.8845
10040000 4.88068
10050000 4.8772
10060000 4.87396
10070000 4.8708
10080000 4.86753
10090000 4.86444
10100000 4.86182
10110000 4.85931
10120000 4.85577
10130000 4.85186
10140000 4.84786
10150000 4.84478
10160000 4.84185
10170000 4.83856
10180000 4.83581
10190000 4.83394
10200000 4.83171
10210000 4.82992
10220000 4.82925
10230000 4.82866
10240000 4.82783
10250000 4.82677
10260000 4.82592
10270000 4.8253
10280000 4.82449
10290000 4.82344
10300000 4.8227
10310000 4.82218
10320000 4.8213
10330000 4.82019
10340000 4.81903
10350000 4.81835
10360000 4.81716
10370000 4.81625
10380000 4.81514
10390000 4.81397
10400000 4.81228
10410000 4.81053
10420000 4.80967
10430000 4.80873
10440000 4.80755
10450000 4.8062
10460000 4.80551
10470000 4.80492
10480000 4.80368
10490000 4.80215
10500000 4.80105
10510000 4.80052
10520000 4.80001
10530000 4.79946
10540000 4.79839
10550000 4.79703
10560000 4.79536
10570000 4.79423
10580000 4.79335
10590000 4.79264
10600000 4.79196
10610000 4.79142
10620000 4.79136
10630000 4.79068
10640000 4.78945
10650000 4.78851
10660000 4.78786
10670000 4.78781
10680000 4.7874
10690000 4.7862
10700000 4.78531
10710000 4.78552
10720000 4.78456
10730000 4.78343
10740000 4.78211
10750000 4.78118
10760000 4.78078
10770000 4.78037
10780000 4.77969
10790000 4.77883
10800000 4.77835
10810000 4.77845
10820000 4.77844
10830000 4.77837
10840000 4.77818
10850000 4.77755
10860000 4.77697
10870000 4.7765
10880000 4.7758
10890000 4.77567
10900000 4.77576
10910000 4.77586
10920000 4.77635
10930000 4.77762
10940000 4.77933
10950000 4.7811
10960000 4.78245
10970000 4.78432
10980000 4.78587
10990000 4.78776
11000000 4.78924
11010000 4.79038
11020000 4.79147
11030000 4.7928
11040000 4.79348
11050000 4.79422
11060000 4.79447
11070000 4.795
11080000 4.79585
11090000 4.79681
11100000 4.79734
11110000 4.79715
11120000 4.79679
11130000 4.79578
11140000 4.79372
11150000 4.79272
11160000 4.7921
11170000 4.79201
11180000 4.79164
11190000 4.79134
11200000 4.79168
11210000 4.79229
11220000 4.79221
11230000 4.79162
11240000 4.79079
11250000 4.78985
11260000 4.78907
11270000 4.78854
11280000 4.78899
11290000 4.78994
11300000 4.79097
11310000 4.79187
11320000 4.79295
11330000 4.79381
11340000 4.79474
11350000 4.79584
11360000 4.79785
11370000 4.79967
11380000 4.80068
11390000 4.80135
11400000 4.80216
11410000 4.80278
11420000 4.80329
11430000 4.80415
11440000 4.80446
11450000 4.80459
11460000 4.8044
11470000 4.80416
11480000 4.80391
11490000 4.80341
11500000 4.80305
11510000 4.80296
11520000 4.80344
11530000 4.80374
11540000 4.80392
11550000 4.80393
11560000 4.80413
11570000 4.80493
11580000 4.80616
11590000 4.80781
11600000 4.80913
11610000 4.81074
11620000 4.81238
11630000 4.814
11640000 4.8153
11650000 4.81626
11660000 4.81753
11670000 4.81856
11680000 4.81953
11690000 4.82057
11700000 4.82135
11710000 4.82254
11720000 4.82378
11730000 4.82436
11740000 4.82507
11750000 4.82569
11760000 4.8257
11770000 4.8258
11780000 4.82622
11790000 4.82718
11800000 4.82763
11810000 4.82775
11820000 4.82795
11830000 4.8283
11840000 4.82905
11850000 4.8293
11860000 4.82918
11870000 4.82945
11880000 4.83022
11890000 4.8318
11900000 4.83244
11910000 4.83346
11920000 4.83425
11930000 4.83493
11940000 4.83599
11950000 4.83756
11960000 4.83999
11970000 4.84232
11980000 4.84445
11990000 4.84559
12000000 4.84622
12010000 4.84574
12020000 4.84478
12030000 4.84391
12040000 4.8428
12050000 4.84187
12060000 4.84075
12070000 4.83991
12080000 4.83943
12090000 4.8391
12100000 4.83843
12110000 4.83832
12120000 4.83834
12130000 4.83847
12140000 4.83792
12150000 4.83741
12160000 4.83723
12170000 4.83769
12180000 4.83728
12190000 4.83767
12200000 4.83798
12210000 4.83892
12220000 4.8405
12230000 4.84183
12240000 4.84337
12250000 4.84519
12260000 4.84654
12270000 4.84754
12280000 4.84765
12290000 4.84742
12300000 4.84704
12310000 4.84658
12320000 4.84604
12330000 4.84594
12340000 4.84536
12350000 4.84399
12360000 4.84314
12370000 4.84214
12380000 4.84189
12390000 4.8418
12400000 4.84109
12410000 4.8403
12420000 4.84052
12430000 4.84092
12440000 4.84002
12450000 4.83831
12460000 4.83712
12470000 4.83645
12480000 4.83567
12490000 4.83524
12500000 4.83514
12510000 4.8351
12520000 4.83547
12530000 4.83626
12540000 4.83701
12550000 4.83714
12560000 4.83786
12570000 4.83904
12580000 4.83966
12590000 4.83979
12600000 4.84029
12610000 4.84037
12620000 4.83993
12630000 4.84007
12640000 4.84067
12650000 4.84166
12660000 4.84163
12670000 4.84153
12680000 4.84087
12690000 4.84101
12700000 4.84121
12710000 4.84146
12720000 4.84129
12730000 4.84049
12740000 4.83963
12750000 4.83869
12760000 4.83788
12770000 4.83677
12780000 4.83545
12790000 4.83456
12800000 4.83387
12810000 4.83344
12820000 4.83322
12830000 4.83323
12840000 4.83243
12850000 4.83105
12860000 4.82912
12870000 4.8272
12880000 4.82502
12890000 4.82306
12900000 4.82098
12910000 4.8185
12920000 4.81642
12930000 4.81507
12940000 4.81441
12950000 4.81387
12960000 4.81372
12970000 4.81372
12980000 4.8136
12990000 4.81301
13000000 4.81253
13010000 4.81207
13020000 4.81106
13030000 4.80998
13040000 4.80893
13050000 4.80828
13060000 4.80786
13070000 4.80714
13080000 4.80628
13090000 4.80521
13100000 4.80494
13110000 4.80543
13120000 4.80631
13130000 4.80731
13140000 4.80802
13150000 4.80756
13160000 4.80658
13170000 4.80573
13180000 4.80471
13190000 4.80305
13200000 4.80103
13210000 4.79901
13220000 4.79617
13230000 4.79366
13240000 4.792
13250000 4.79036
13260000 4.78874
13270000 4.78798
13280000 4.78743
13290000 4.7875
13300000 4.78803
13310000 4.78862
13320000 4.78941
13330000 4.78999
13340000 4.79059
13350000 4.79085
13360000 4.79132
13370000 4.79154
13380000 4.79151
13390000 4.79176
13400000 4.79199
13410000 4.79211
13420000 4.7921
13430000 4.7919
13440000 4.79194
13450000 4.7926
13460000 4.79332
13470000 4.79343
13480000 4.79324
13490000 4.79371
13500000 4.79342
13510000 4.79327
13520000 4.7938
13530000 4.79519
13540000 4.79608
13550000 4.79666
13560000 4.7969
13570000 4.79805
13580000 4.79966
13590000 4.80205
13600000 4.80435
13610000 4.80678
13620000 4.80882
13630000 4.81077
13640000 4.81217
13650000 4.81372
13660000 4.81588
13670000 4.81784
13680000 4.81968
13690000 4.82094
13700000 4.82196
13710000 4.82198
13720000 4.82208
13730000 4.82271
13740000 4.82369
13750000 4.82477
13760000 4.82561
13770000 4.82613
13780000 4.82654
13790000 4.82686
13800000 4.82766
13810000 4.8276
13820000 4.82761
13830000 4.8279
13840000 4.82883
13850000 4.82937
13860000 4.82969
13870000 4.8301
13880000 4.83071
13890000 4.83126
13900000 4.83161
13910000 4.83194
13920000 4.83195
13930000 4.83178
13940000 4.83212
13950000 4.83254
13960000 4.83256
13970000 4.83214
13980000 4.83199
13990000 4.83212
14000000 4.83193
14010000 4.83219
14020000 4.83258
14030000 4.83213
14040000 4.83109
14050000 4.8296
14060000 4.82817
14070000 4.82668
14080000 4.82527
14090000 4.82421
14100000 4.82368
14110000 4.82284
14120000 4.82149
14130000 4.81985
14140000 4.81808
14150000 4.81679
14160000 4.81497
14170000 4.81292
14180000 4.81079
14190000 4.80865
14200000 4.80626
14210000 4.80412
14220000 4.80271
14230000 4.80127
14240000 4.8006
14250000 4.80029
14260000 4.80042
14270000 4.79991
14280000 4.79942
14290000 4.79972
14300000 4.80018
14310000 4.80045
14320000 4.80035
14330000 4.79982
14340000 4.80011
14350000 4.80051
14360000 4.80173
14370000 4.80374
14380000 4.80557
14390000 4.80636
14400000 4.80658
14410000 4.80624
14420000 4.80649
14430000 4.80666
14440000 4.80694
14450000 4.80813
14460000 4.8087
14470000 4.80871
14480000 4.80836
14490000 4.80821
14500000 4.80807
14510000 4.80763
14520000 4.80764
14530000 4.80788
14540000 4.80832
14550000 4.80831
14560000 4.80876
14570000 4.80895
14580000 4.80926
14590000 4.81008
14600000 4.81128
14610000 4.81313
14620000 4.81498
14630000 4.81703
14640000 4.81853
14650000 4.81994
14660000 4.82106
14670000 4.82261
14680000 4.82337
14690000 4.82425
14700000 4.8258
14710000 4.82676
14720000 4.82739
14730000 4.82773
14740000 4.82766
14750000 4.82748
14760000 4.82676
14770000 4.82579
14780000 4.82485
14790000 4.82356
14800000 4.82221
14810000 4.82117
14820000 4.82086
14830000 4.82077
14840000 4.82036
14850000 4.8198
14860000 4.81896
14870000 4.8185
14880000 4.81775
14890000 4.81681
14900000 4.81562
14910000 4.8147
14920000 4.81518
14930000 4.81486
14940000 4.81418
14950000 4.81365
14960000 4.81288
14970000 4.81227
14980000 4.81226
14990000 4.81301
15000000 4.81384
15010000 4.8152
15020000 4.81761
15030000 4.81978
15040000 4.82246
15050000 4.82462
15060000 4.82643
15070000 4.82883
15080000 4.83159
15090000 4.83318
15100000 4.83481
15110000 4.83615
15120000 4.83761
15130000 4.83843
15140000 4.83892
15150000 4.84013
15160000 4.8419
15170000 4.84369
15180000 4.84571
15190000 4.84751
15200000 4.8488
15210000 4.85018
15220000 4.85136
15230000 4.85265
15240000 4.85306
15250000 4.85387
15260000 4.85458
15270000 4.85484
15280000 4.85532
15290000 4.85541
15300000 4.85516
15310000 4.85479
15320000 4.85454
15330000 4.85453
15340000 4.85372
15350000 4.85289
15360000 4.85278
15370000 4.85263
15380000 4.85252
15390000 4.85215
15400000 4.85183
15410000 4.85117
15420000 4.85074
15430000 4.85103
15440000 4.85123
15450000 4.85064
15460000 4.84997
15470000 4.84907
15480000 4.84793
15490000 4.84601
15500000 4.84405
15510000 4.84275
15520000 4.84156
15530000 4.84022
15540000 4.83867
15550000 4.83664
15560000 4.83439
15570000 4.83247
15580000 4.83083
15590000 4.8284
15600000 4.82646
15610000 4.82472
